企业代号,销方单位代号,销方单位代号
E38,A03481,10
E38,A10013,10
E38,A01714,9
E38,A13600,9
E38,A02048,8
E38,A05713,8
E38,A07531,8
E38,A13053,8
E38,A03889,7
E38,A03941,7
E38,A07484,7
E38,A00909,6
E38,A02282,6
E38,A02450,6
E38,A05811,6
E38,A01743,5
E38,A02019,5
E38,A02035,5
E38,A06470,5
E38,A10517,5
E38,A00882,4
E38,A01795,4
E38,A01826,4
E38,A01843,4
E38,A02023,4
E38,A02032,4
E38,A02096,4
E38,A02937,4
E38,A06377,4
E38,A06983,4
E38,A12895,4
E38,A00884,3
E38,A01697,3
E38,A02021,3
E38,A02382,3
E38,A02570,3
E38,A02851,3
E38,A03626,3
E38,A07012,3
E38,A07940,3
E38,A08404,3
E38,A08810,3
E38,A08906,3
E38,A13601,3
E38,A00088,2
E38,A00202,2
E38,A00604,2
E38,A01694,2
E38,A01705,2
E38,A01744,2
E38,A01775,2
E38,A01780,2
E38,A01785,2
E38,A01814,2
E38,A01855,2
E38,A01861,2
E38,A02001,2
E38,A02012,2
E38,A02054,2
E38,A02057,2
E38,A02210,2
E38,A02395,2
E38,A03165,2
E38,A03302,2
E38,A03683,2
E38,A03756,2
E38,A04052,2
E38,A04145,2
E38,A04146,2
E38,A04436,2
E38,A05708,2
E38,A05717,2
E38,A05779,2
E38,A06451,2
E38,A06753,2
E38,A06835,2
E38,A07313,2
E38,A07463,2
E38,A08359,2
E38,A09125,2
E38,A09222,2
E38,A09287,2
E38,A09920,2
E38,A10520,2
E38,A10524,2
E38,A13197,2
E38,A00219,1
E38,A00313,1
E38,A00390,1
E38,A00392,1
E38,A00414,1
E38,A00472,1
E38,A00535,1
E38,A00556,1
E38,A00561,1
E38,A00562,1
E38,A00586,1
E38,A00929,1
E38,A01365,1
E38,A01366,1
E38,A01689,1
E38,A01717,1
E38,A01736,1
E38,A01740,1
E38,A01741,1
E38,A01742,1
E38,A01745,1
E38,A01758,1
E38,A01781,1
E38,A01789,1
E38,A01790,1
E38,A01796,1
E38,A01827,1
E38,A01829,1
E38,A01837,1
E38,A01858,1
E38,A01995,1
E38,A02025,1
E38,A02085,1
E38,A02148,1
E38,A02155,1
E38,A02274,1
E38,A02385,1
E38,A02478,1
E38,A02539,1
E38,A02596,1
E38,A02759,1
E38,A02804,1
E38,A02864,1
E38,A02942,1
E38,A02954,1
E38,A02982,1
E38,A03028,1
E38,A03103,1
E38,A03310,1
E38,A03675,1
E38,A03804,1
E38,A04046,1
E38,A04062,1
E38,A04117,1
E38,A04122,1
E38,A04133,1
E38,A04147,1
E38,A04399,1
E38,A04433,1
E38,A04435,1
E38,A04449,1
E38,A05027,1
E38,A05268,1
E38,A05712,1
E38,A05718,1
E38,A06059,1
E38,A06280,1
E38,A06312,1
E38,A06600,1
E38,A06640,1
E38,A06791,1
E38,A06841,1
E38,A07027,1
E38,A07109,1
E38,A07171,1
E38,A07257,1
E38,A07412,1
E38,A07420,1
E38,A07427,1
E38,A07567,1
E38,A07569,1
E38,A07623,1
E38,A07907,1
E38,A07929,1
E38,A08077,1
E38,A08236,1
E38,A08607,1
E38,A08623,1
E38,A08668,1
E38,A08742,1
E38,A08813,1
E38,A08945,1
E38,A09195,1
E38,A09198,1
E38,A09254,1
E38,A09296,1
E38,A09299,1
E38,A09366,1
E38,A09471,1
E38,A09482,1
E38,A09517,1
E38,A09631,1
E38,A09656,1
E38,A09688,1
E38,A10160,1
E38,A10204,1
E38,A10219,1
E38,A10332,1
E38,A10518,1
E38,A10522,1
E38,A10523,1
E38,A10525,1
E38,A10526,1
E38,A10527,1
E38,A10528,1
E38,A10668,1
E38,A10966,1
E38,A11046,1
E38,A12807,1
E38,A12818,1
E38,A12870,1
E38,A12872,1
E38,A12907,1
E38,A12916,1
E38,A12978,1
E38,A13116,1
E38,A13603,1
E38,A13655,1
E38,A13706,1
E38,A13926,1
E39,A07012,65
E39,A00370,63
E39,A02282,19
E39,A06470,17
E39,A09196,14
E39,A06554,13
E39,A05430,7
E39,A09260,6
E39,A09936,6
E39,A13197,6
E39,A00883,5
E39,A08750,5
E39,A06555,4
E39,A05891,3
E39,A02954,2
E39,A04802,2
E39,A06560,2
E39,A06976,2
E39,A06995,2
E39,A07219,2
E39,A13116,2
E39,A13557,2
E39,A13655,2
E39,A00607,1
E39,A00882,1
E39,A02107,1
E39,A02272,1
E39,A02284,1
E39,A03325,1
E39,A03649,1
E39,A04284,1
E39,A04285,1
E39,A06262,1
E39,A06347,1
E39,A06456,1
E39,A06722,1
E39,A06819,1
E39,A06821,1
E39,A06920,1
E39,A06959,1
E39,A06972,1
E39,A07242,1
E39,A07260,1
E39,A07742,1
E39,A07994,1
E39,A08230,1
E39,A08288,1
E39,A08291,1
E39,A08751,1
E39,A08893,1
E39,A08943,1
E39,A10133,1
E39,A11286,1
E39,A13590,1
E4,A00370,58
E4,A00939,54
E4,A06584,34
E4,A03889,33
E4,A01499,24
E4,A03594,18
E4,A03846,18
E4,A02450,15
E4,A08497,14
E4,A03450,13
E4,A10286,11
E4,A03660,10
E4,A06470,10
E4,A13157,10
E4,A02824,9
E4,A07681,9
E4,A10177,8
E4,A03325,7
E4,A02819,6
E4,A07171,6
E4,A08941,6
E4,A13655,6
E4,A02284,5
E4,A02832,5
E4,A05891,5
E4,A06948,5
E4,A02765,4
E4,A02916,4
E4,A07126,4
E4,A07313,4
E4,A07412,4
E4,A08362,4
E4,A02250,3
E4,A02594,3
E4,A06357,3
E4,A07477,3
E4,A07691,3
E4,A10556,3
E4,A00544,2
E4,A00678,2
E4,A00679,2
E4,A02296,2
E4,A02558,2
E4,A02810,2
E4,A03001,2
E4,A03626,2
E4,A03764,2
E4,A03832,2
E4,A04949,2
E4,A06318,2
E4,A06817,2
E4,A06862,2
E4,A07256,2
E4,A07262,2
E4,A07269,2
E4,A07420,2
E4,A08522,2
E4,A08811,2
E4,A09920,2
E4,A11104,2
E4,A13450,2
E4,A13557,2
E4,A00532,1
E4,A00542,1
E4,A00883,1
E4,A00924,1
E4,A01643,1
E4,A02008,1
E4,A02274,1
E4,A02282,1
E4,A02295,1
E4,A02308,1
E4,A02593,1
E4,A02758,1
E4,A02828,1
E4,A03262,1
E4,A03304,1
E4,A03310,1
E4,A03534,1
E4,A03535,1
E4,A03567,1
E4,A03624,1
E4,A03664,1
E4,A03765,1
E4,A03811,1
E4,A03834,1
E4,A04003,1
E4,A04004,1
E4,A04015,1
E4,A05085,1
E4,A05402,1
E4,A06275,1
E4,A06372,1
E4,A06374,1
E4,A06434,1
E4,A06451,1
E4,A06710,1
E4,A06895,1
E4,A07242,1
E4,A07271,1
E4,A07273,1
E4,A07274,1
E4,A07285,1
E4,A07365,1
E4,A07368,1
E4,A07381,1
E4,A07762,1
E4,A07859,1
E4,A07911,1
E4,A08168,1
E4,A08412,1
E4,A08415,1
E4,A08477,1
E4,A08732,1
E4,A08778,1
E4,A08804,1
E4,A08932,1
E4,A09262,1
E4,A09422,1
E4,A09432,1
E4,A09438,1
E4,A09591,1
E4,A10133,1
E4,A10974,1
E4,A11206,1
E4,A11238,1
E4,A12130,1
E4,A12387,1
E4,A12855,1
E4,A13223,1
E4,A13604,1
E40,A00370,302
E40,A06470,208
E40,A06204,118
E40,A13197,79
E40,A03889,67
E40,A02210,64
E40,A13655,64
E40,A07333,60
E40,A05891,50
E40,A02951,46
E40,A09631,42
E40,A13116,39
E40,A03145,36
E40,A09920,35
E40,A00615,34
E40,A06871,29
E40,A05712,28
E40,A03719,27
E40,A07242,26
E40,A03437,22
E40,A07828,21
E40,A04479,18
E40,A06285,17
E40,A12660,16
E40,A13557,16
E40,A07445,15
E40,A10154,15
E40,A05703,14
E40,A06231,14
E40,A07763,14
E40,A07907,14
E40,A08507,14
E40,A10422,14
E40,A00748,13
E40,A05928,13
E40,A07219,13
E40,A09936,13
E40,A10368,13
E40,A11427,13
E40,A00349,12
E40,A00742,11
E40,A01205,11
E40,A04584,11
E40,A06453,11
E40,A00221,10
E40,A01380,10
E40,A01386,10
E40,A02832,10
E40,A05717,10
E40,A07555,10
E40,A09930,10
E40,A10334,10
E40,A12658,10
E40,A01365,9
E40,A02297,9
E40,A07029,9
E40,A05725,8
E40,A05811,8
E40,A06426,8
E40,A07057,8
E40,A07148,8
E40,A07313,8
E40,A09656,8
E40,A11098,8
E40,A12791,8
E40,A02382,7
E40,A05137,7
E40,A06374,7
E40,A08129,7
E40,A08784,7
E40,A08810,7
E40,A10370,7
E40,A10400,7
E40,A11163,7
E40,A11503,7
E40,A12600,7
E40,A13670,7
E40,A02008,6
E40,A04560,6
E40,A04599,6
E40,A06814,6
E40,A07368,6
E40,A08648,6
E40,A11273,6
E40,A03290,5
E40,A03485,5
E40,A04114,5
E40,A04332,5
E40,A06239,5
E40,A06378,5
E40,A07641,5
E40,A07678,5
E40,A07987,5
E40,A08077,5
E40,A08385,5
E40,A08969,5
E40,A09055,5
E40,A10399,5
E40,A11105,5
E40,A12807,5
E40,A00544,4
E40,A00666,4
E40,A01396,4
E40,A03721,4
E40,A04126,4
E40,A04324,4
E40,A05161,4
E40,A05382,4
E40,A05730,4
E40,A05967,4
E40,A06313,4
E40,A06418,4
E40,A06509,4
E40,A06546,4
E40,A06702,4
E40,A06732,4
E40,A06755,4
E40,A07051,4
E40,A07511,4
E40,A08110,4
E40,A08973,4
E40,A10133,4
E40,A10819,4
E40,A11069,4
E40,A11280,4
E40,A11290,4
E40,A11961,4
E40,A12570,4
E40,A12662,4
E40,A13080,4
E40,A13366,4
E40,A13870,4
E40,A00142,3
E40,A00176,3
E40,A00327,3
E40,A01005,3
E40,A01366,3
E40,A01508,3
E40,A01657,3
E40,A01785,3
E40,A02282,3
E40,A02321,3
E40,A02669,3
E40,A02800,3
E40,A03087,3
E40,A03310,3
E40,A03325,3
E40,A03683,3
E40,A03895,3
E40,A04302,3
E40,A04328,3
E40,A04333,3
E40,A04602,3
E40,A04757,3
E40,A04764,3
E40,A05058,3
E40,A05143,3
E40,A05198,3
E40,A05384,3
E40,A05727,3
E40,A05737,3
E40,A05742,3
E40,A05753,3
E40,A05814,3
E40,A05906,3
E40,A06117,3
E40,A06221,3
E40,A06372,3
E40,A06451,3
E40,A06608,3
E40,A06796,3
E40,A06887,3
E40,A06928,3
E40,A07005,3
E40,A07176,3
E40,A07448,3
E40,A07459,3
E40,A07633,3
E40,A07809,3
E40,A07921,3
E40,A08628,3
E40,A08740,3
E40,A08917,3
E40,A09516,3
E40,A09957,3
E40,A10613,3
E40,A10698,3
E40,A10785,3
E40,A11450,3
E40,A11845,3
E40,A11972,3
E40,A12018,3
E40,A12522,3
E40,A12795,3
E40,A13382,3
E40,A13394,3
E40,A00065,2
E40,A00608,2
E40,A00653,2
E40,A01389,2
E40,A01414,2
E40,A01603,2
E40,A01635,2
E40,A01660,2
E40,A02014,2
E40,A02307,2
E40,A02337,2
E40,A02349,2
E40,A02426,2
E40,A02597,2
E40,A02701,2
E40,A03058,2
E40,A03070,2
E40,A03119,2
E40,A03181,2
E40,A03246,2
E40,A03622,2
E40,A03679,2
E40,A03716,2
E40,A03832,2
E40,A03956,2
E40,A04081,2
E40,A04089,2
E40,A04133,2
E40,A04305,2
E40,A04318,2
E40,A04569,2
E40,A04627,2
E40,A04670,2
E40,A04679,2
E40,A04693,2
E40,A04717,2
E40,A04772,2
E40,A04781,2
E40,A04821,2
E40,A04864,2
E40,A04895,2
E40,A05145,2
E40,A05239,2
E40,A05240,2
E40,A05392,2
E40,A05628,2
E40,A05740,2
E40,A05824,2
E40,A05912,2
E40,A05921,2
E40,A05930,2
E40,A06008,2
E40,A06027,2
E40,A06158,2
E40,A06169,2
E40,A06211,2
E40,A06213,2
E40,A06251,2
E40,A06258,2
E40,A06266,2
E40,A06480,2
E40,A06528,2
E40,A06532,2
E40,A06725,2
E40,A06745,2
E40,A06881,2
E40,A06998,2
E40,A07116,2
E40,A07159,2
E40,A07164,2
E40,A07261,2
E40,A07329,2
E40,A07413,2
E40,A07488,2
E40,A07619,2
E40,A07758,2
E40,A07799,2
E40,A07935,2
E40,A08550,2
E40,A08561,2
E40,A08705,2
E40,A08706,2
E40,A08724,2
E40,A08976,2
E40,A09016,2
E40,A09121,2
E40,A09195,2
E40,A09236,2
E40,A09393,2
E40,A09511,2
E40,A09622,2
E40,A09638,2
E40,A09689,2
E40,A09923,2
E40,A09960,2
E40,A10013,2
E40,A10018,2
E40,A10101,2
E40,A10290,2
E40,A10365,2
E40,A10369,2
E40,A10375,2
E40,A10376,2
E40,A10391,2
E40,A10614,2
E40,A10763,2
E40,A11307,2
E40,A11371,2
E40,A11404,2
E40,A11971,2
E40,A12186,2
E40,A12663,2
E40,A13212,2
E40,A13379,2
E40,A13801,2
E40,A13860,2
E40,A00248,1
E40,A00268,1
E40,A00326,1
E40,A00412,1
E40,A00413,1
E40,A00435,1
E40,A00555,1
E40,A00609,1
E40,A00617,1
E40,A00696,1
E40,A00697,1
E40,A00698,1
E40,A00766,1
E40,A00775,1
E40,A00894,1
E40,A00896,1
E40,A00938,1
E40,A00978,1
E40,A01214,1
E40,A01373,1
E40,A01388,1
E40,A01393,1
E40,A01405,1
E40,A01416,1
E40,A01424,1
E40,A01448,1
E40,A01482,1
E40,A01661,1
E40,A01699,1
E40,A01714,1
E40,A01820,1
E40,A01890,1
E40,A02016,1
E40,A02027,1
E40,A02054,1
E40,A02255,1
E40,A02287,1
E40,A02381,1
E40,A02394,1
E40,A02395,1
E40,A02402,1
E40,A02408,1
E40,A02453,1
E40,A02513,1
E40,A02577,1
E40,A02647,1
E40,A02736,1
E40,A02807,1
E40,A02808,1
E40,A02827,1
E40,A02880,1
E40,A03011,1
E40,A03034,1
E40,A03046,1
E40,A03055,1
E40,A03112,1
E40,A03183,1
E40,A03225,1
E40,A03247,1
E40,A03295,1
E40,A03388,1
E40,A03407,1
E40,A03445,1
E40,A03455,1
E40,A03460,1
E40,A03495,1
E40,A03529,1
E40,A03569,1
E40,A03589,1
E40,A03628,1
E40,A03645,1
E40,A03678,1
E40,A03707,1
E40,A03776,1
E40,A03796,1
E40,A03825,1
E40,A03828,1
E40,A03867,1
E40,A03901,1
E40,A03927,1
E40,A03948,1
E40,A03976,1
E40,A03982,1
E40,A03983,1
E40,A03985,1
E40,A03988,1
E40,A03994,1
E40,A03995,1
E40,A04069,1
E40,A04074,1
E40,A04088,1
E40,A04092,1
E40,A04103,1
E40,A04115,1
E40,A04129,1
E40,A04130,1
E40,A04138,1
E40,A04139,1
E40,A04140,1
E40,A04152,1
E40,A04278,1
E40,A04309,1
E40,A04310,1
E40,A04329,1
E40,A04330,1
E40,A04331,1
E40,A04374,1
E40,A04386,1
E40,A04415,1
E40,A04461,1
E40,A04568,1
E40,A04594,1
E40,A04615,1
E40,A04620,1
E40,A04643,1
E40,A04692,1
E40,A04723,1
E40,A04735,1
E40,A04741,1
E40,A04751,1
E40,A04765,1
E40,A04766,1
E40,A04775,1
E40,A04798,1
E40,A04802,1
E40,A04806,1
E40,A04845,1
E40,A04855,1
E40,A04866,1
E40,A04869,1
E40,A04871,1
E40,A04878,1
E40,A04887,1
E40,A04899,1
E40,A04951,1
E40,A05051,1
E40,A05109,1
E40,A05120,1
E40,A05148,1
E40,A05149,1
E40,A05170,1
E40,A05173,1
E40,A05190,1
E40,A05194,1
E40,A05199,1
E40,A05200,1
E40,A05204,1
E40,A05205,1
E40,A05207,1
E40,A05219,1
E40,A05224,1
E40,A05231,1
E40,A05234,1
E40,A05235,1
E40,A05296,1
E40,A05316,1
E40,A05383,1
E40,A05434,1
E40,A05444,1
E40,A05463,1
E40,A05467,1
E40,A05498,1
E40,A05575,1
E40,A05705,1
E40,A05714,1
E40,A05715,1
E40,A05716,1
E40,A05720,1
E40,A05721,1
E40,A05729,1
E40,A05735,1
E40,A05736,1
E40,A05739,1
E40,A05741,1
E40,A05743,1
E40,A05744,1
E40,A05745,1
E40,A05756,1
E40,A05835,1
E40,A05907,1
E40,A05920,1
E40,A05931,1
E40,A05932,1
E40,A05937,1
E40,A05958,1
E40,A05966,1
E40,A06020,1
E40,A06038,1
E40,A06108,1
E40,A06134,1
E40,A06155,1
E40,A06156,1
E40,A06161,1
E40,A06163,1
E40,A06164,1
E40,A06167,1
E40,A06170,1
E40,A06174,1
E40,A06205,1
E40,A06218,1
E40,A06229,1
E40,A06250,1
E40,A06253,1
E40,A06255,1
E40,A06261,1
E40,A06264,1
E40,A06271,1
E40,A06277,1
E40,A06282,1
E40,A06307,1
E40,A06343,1
E40,A06344,1
E40,A06412,1
E40,A06437,1
E40,A06454,1
E40,A06458,1
E40,A06462,1
E40,A06487,1
E40,A06527,1
E40,A06529,1
E40,A06560,1
E40,A06576,1
E40,A06596,1
E40,A06611,1
E40,A06613,1
E40,A06624,1
E40,A06637,1
E40,A06665,1
E40,A06676,1
E40,A06677,1
E40,A06723,1
E40,A06765,1
E40,A06788,1
E40,A06848,1
E40,A06893,1
E40,A06904,1
E40,A06945,1
E40,A06991,1
E40,A06995,1
E40,A07017,1
E40,A07056,1
E40,A07058,1
E40,A07059,1
E40,A07068,1
E40,A07113,1
E40,A07115,1
E40,A07178,1
E40,A07188,1
E40,A07216,1
E40,A07244,1
E40,A07251,1
E40,A07263,1
E40,A07282,1
E40,A07302,1
E40,A07324,1
E40,A07327,1
E40,A07375,1
E40,A07410,1
E40,A07417,1
E40,A07419,1
E40,A07481,1
E40,A07483,1
E40,A07544,1
E40,A07588,1
E40,A07610,1
E40,A07621,1
E40,A07704,1
E40,A07711,1
E40,A07726,1
E40,A07728,1
E40,A07739,1
E40,A07756,1
E40,A07788,1
E40,A07798,1
E40,A07800,1
E40,A07851,1
E40,A07922,1
E40,A07939,1
E40,A07964,1
E40,A08022,1
E40,A08050,1
E40,A08081,1
E40,A08111,1
E40,A08115,1
E40,A08155,1
E40,A08195,1
E40,A08209,1
E40,A08239,1
E40,A08276,1
E40,A08288,1
E40,A08291,1
E40,A08324,1
E40,A08361,1
E40,A08366,1
E40,A08373,1
E40,A08389,1
E40,A08395,1
E40,A08398,1
E40,A08410,1
E40,A08415,1
E40,A08491,1
E40,A08502,1
E40,A08509,1
E40,A08558,1
E40,A08569,1
E40,A08575,1
E40,A08583,1
E40,A08589,1
E40,A08621,1
E40,A08703,1
E40,A08745,1
E40,A08790,1
E40,A08830,1
E40,A08855,1
E40,A08858,1
E40,A08864,1
E40,A08867,1
E40,A08873,1
E40,A08885,1
E40,A08891,1
E40,A08895,1
E40,A08903,1
E40,A08935,1
E40,A08939,1
E40,A08941,1
E40,A08943,1
E40,A08951,1
E40,A08986,1
E40,A08992,1
E40,A09033,1
E40,A09039,1
E40,A09139,1
E40,A09173,1
E40,A09184,1
E40,A09189,1
E40,A09204,1
E40,A09233,1
E40,A09238,1
E40,A09254,1
E40,A09256,1
E40,A09262,1
E40,A09280,1
E40,A09298,1
E40,A09300,1
E40,A09305,1
E40,A09319,1
E40,A09330,1
E40,A09332,1
E40,A09384,1
E40,A09390,1
E40,A09392,1
E40,A09421,1
E40,A09465,1
E40,A09501,1
E40,A09512,1
E40,A09514,1
E40,A09605,1
E40,A09649,1
E40,A09696,1
E40,A09703,1
E40,A09995,1
E40,A10043,1
E40,A10084,1
E40,A10173,1
E40,A10277,1
E40,A10295,1
E40,A10300,1
E40,A10327,1
E40,A10328,1
E40,A10331,1
E40,A10332,1
E40,A10333,1
E40,A10345,1
E40,A10353,1
E40,A10360,1
E40,A10381,1
E40,A10382,1
E40,A10402,1
E40,A10405,1
E40,A10409,1
E40,A10410,1
E40,A10418,1
E40,A10420,1
E40,A10428,1
E40,A10435,1
E40,A10462,1
E40,A10470,1
E40,A10471,1
E40,A10612,1
E40,A10689,1
E40,A10730,1
E40,A10735,1
E40,A10760,1
E40,A10880,1
E40,A10895,1
E40,A10994,1
E40,A11005,1
E40,A11033,1
E40,A11060,1
E40,A11104,1
E40,A11107,1
E40,A11260,1
E40,A11277,1
E40,A11284,1
E40,A11309,1
E40,A11314,1
E40,A11335,1
E40,A11380,1
E40,A11387,1
E40,A11390,1
E40,A11400,1
E40,A11411,1
E40,A11426,1
E40,A11434,1
E40,A11438,1
E40,A11471,1
E40,A11473,1
E40,A11502,1
E40,A11512,1
E40,A11559,1
E40,A11631,1
E40,A11637,1
E40,A11639,1
E40,A11640,1
E40,A11693,1
E40,A11712,1
E40,A11714,1
E40,A11751,1
E40,A11755,1
E40,A11818,1
E40,A11847,1
E40,A11959,1
E40,A11979,1
E40,A11985,1
E40,A11999,1
E40,A12000,1
E40,A12031,1
E40,A12032,1
E40,A12051,1
E40,A12182,1
E40,A12183,1
E40,A12184,1
E40,A12230,1
E40,A12387,1
E40,A12419,1
E40,A12461,1
E40,A12560,1
E40,A12561,1
E40,A12631,1
E40,A12632,1
E40,A12644,1
E40,A12659,1
E40,A12661,1
E40,A12666,1
E40,A12667,1
E40,A12670,1
E40,A12671,1
E40,A12763,1
E40,A12783,1
E40,A12841,1
E40,A12864,1
E40,A12865,1
E40,A12994,1
E40,A13151,1
E40,A13159,1
E40,A13161,1
E40,A13226,1
E40,A13228,1
E40,A13229,1
E40,A13231,1
E40,A13288,1
E40,A13376,1
E40,A13378,1
E40,A13380,1
E40,A13420,1
E40,A13434,1
E40,A13556,1
E40,A13571,1
E40,A13643,1
E40,A13646,1
E40,A13676,1
E40,A13677,1
E40,A13682,1
E40,A13688,1
E40,A13693,1
E40,A13694,1
E40,A13868,1
E40,A13873,1
E40,A13881,1
E41,A09920,195
E41,A06470,186
E41,A13557,62
E41,A03889,54
E41,A13655,53
E41,A06765,50
E41,A00356,34
E41,A00370,34
E41,A06801,29
E41,A01205,28
E41,A12807,24
E41,A00327,21
E41,A13197,21
E41,A08786,20
E41,A07555,19
E41,A10573,19
E41,A13116,19
E41,A06995,18
E41,A03620,17
E41,A07242,17
E41,A13848,17
E41,A13710,15
E41,A08787,14
E41,A11002,14
E41,A08395,13
E41,A12844,13
E41,A13157,13
E41,A07706,12
E41,A07910,12
E41,A09936,12
E41,A13670,12
E41,A00978,10
E41,A01005,10
E41,A02064,10
E41,A02282,10
E41,A05831,10
E41,A06204,10
E41,A06503,10
E41,A10998,10
E41,A03949,9
E41,A06453,9
E41,A08477,9
E41,A09377,9
E41,A09415,9
E41,A09957,9
E41,A02295,8
E41,A07137,8
E41,A07617,8
E41,A13793,8
E41,A00989,7
E41,A01394,7
E41,A07917,7
E41,A09960,7
E41,A02003,6
E41,A02957,6
E41,A05510,6
E41,A06374,6
E41,A08044,6
E41,A08719,6
E41,A09423,6
E41,A12117,6
E41,A00431,5
E41,A01386,5
E41,A01415,5
E41,A02008,5
E41,A02634,5
E41,A05491,5
E41,A07116,5
E41,A07368,5
E41,A07483,5
E41,A07719,5
E41,A08258,5
E41,A09687,5
E41,A10272,5
E41,A11109,5
E41,A12370,5
E41,A00612,4
E41,A01396,4
E41,A02082,4
E41,A02620,4
E41,A03271,4
E41,A03539,4
E41,A03622,4
E41,A03679,4
E41,A04348,4
E41,A04460,4
E41,A04584,4
E41,A06027,4
E41,A06255,4
E41,A06747,4
E41,A06789,4
E41,A06873,4
E41,A07313,4
E41,A07443,4
E41,A08307,4
E41,A08412,4
E41,A08759,4
E41,A08814,4
E41,A09684,4
E41,A10133,4
E41,A11103,4
E41,A12317,4
E41,A13305,4
E41,A00589,3
E41,A00779,3
E41,A01037,3
E41,A01096,3
E41,A01405,3
E41,A01433,3
E41,A02004,3
E41,A02246,3
E41,A02311,3
E41,A02388,3
E41,A02562,3
E41,A02781,3
E41,A02893,3
E41,A03290,3
E41,A03347,3
E41,A03680,3
E41,A05545,3
E41,A05786,3
E41,A06303,3
E41,A06386,3
E41,A06510,3
E41,A06516,3
E41,A06598,3
E41,A06904,3
E41,A07036,3
E41,A07044,3
E41,A07459,3
E41,A07564,3
E41,A07757,3
E41,A07953,3
E41,A08745,3
E41,A08761,3
E41,A08789,3
E41,A09205,3
E41,A09430,3
E41,A09656,3
E41,A09948,3
E41,A10463,3
E41,A11003,3
E41,A11273,3
E41,A11460,3
E41,A13151,3
E41,A00207,2
E41,A00588,2
E41,A01036,2
E41,A01098,2
E41,A01102,2
E41,A01103,2
E41,A01407,2
E41,A01414,2
E41,A01430,2
E41,A01431,2
E41,A01482,2
E41,A01903,2
E41,A02061,2
E41,A02091,2
E41,A02437,2
E41,A02590,2
E41,A02669,2
E41,A02704,2
E41,A02864,2
E41,A02912,2
E41,A02954,2
E41,A02993,2
E41,A03009,2
E41,A03310,2
E41,A03325,2
E41,A03361,2
E41,A03579,2
E41,A04130,2
E41,A04631,2
E41,A04958,2
E41,A05323,2
E41,A05527,2
E41,A05575,2
E41,A06279,2
E41,A06372,2
E41,A06480,2
E41,A06483,2
E41,A06578,2
E41,A06785,2
E41,A06820,2
E41,A06899,2
E41,A07007,2
E41,A07027,2
E41,A07256,2
E41,A07310,2
E41,A07445,2
E41,A07518,2
E41,A07703,2
E41,A07822,2
E41,A07921,2
E41,A08163,2
E41,A08515,2
E41,A08558,2
E41,A08580,2
E41,A08652,2
E41,A08659,2
E41,A08763,2
E41,A08804,2
E41,A09024,2
E41,A09087,2
E41,A09180,2
E41,A09362,2
E41,A09501,2
E41,A10536,2
E41,A10997,2
E41,A11104,2
E41,A11287,2
E41,A11411,2
E41,A12658,2
E41,A12827,2
E41,A13155,2
E41,A13355,2
E41,A13705,2
E41,A13796,2
E41,A00162,1
E41,A00188,1
E41,A00344,1
E41,A00364,1
E41,A00568,1
E41,A00580,1
E41,A00586,1
E41,A00599,1
E41,A00619,1
E41,A00698,1
E41,A00741,1
E41,A00883,1
E41,A01023,1
E41,A01059,1
E41,A01077,1
E41,A01090,1
E41,A01296,1
E41,A01298,1
E41,A01369,1
E41,A01378,1
E41,A01380,1
E41,A01387,1
E41,A01388,1
E41,A01389,1
E41,A01397,1
E41,A01410,1
E41,A01411,1
E41,A01413,1
E41,A01484,1
E41,A01539,1
E41,A01603,1
E41,A02015,1
E41,A02025,1
E41,A02074,1
E41,A02077,1
E41,A02084,1
E41,A02089,1
E41,A02094,1
E41,A02185,1
E41,A02192,1
E41,A02210,1
E41,A02283,1
E41,A02342,1
E41,A02384,1
E41,A02393,1
E41,A02439,1
E41,A02443,1
E41,A02486,1
E41,A02524,1
E41,A02568,1
E41,A02610,1
E41,A02638,1
E41,A02644,1
E41,A02697,1
E41,A02705,1
E41,A02897,1
E41,A02959,1
E41,A03138,1
E41,A03194,1
E41,A03273,1
E41,A03319,1
E41,A03521,1
E41,A03583,1
E41,A03599,1
E41,A03617,1
E41,A03628,1
E41,A03634,1
E41,A03636,1
E41,A03645,1
E41,A03683,1
E41,A03731,1
E41,A03762,1
E41,A03791,1
E41,A03807,1
E41,A03832,1
E41,A03834,1
E41,A03897,1
E41,A03944,1
E41,A03986,1
E41,A04009,1
E41,A04018,1
E41,A04023,1
E41,A04090,1
E41,A04105,1
E41,A04107,1
E41,A04335,1
E41,A04340,1
E41,A04345,1
E41,A04349,1
E41,A04421,1
E41,A04459,1
E41,A04674,1
E41,A04742,1
E41,A04815,1
E41,A04826,1
E41,A04865,1
E41,A04888,1
E41,A04951,1
E41,A04968,1
E41,A05115,1
E41,A05137,1
E41,A05307,1
E41,A05317,1
E41,A05392,1
E41,A05501,1
E41,A05502,1
E41,A05505,1
E41,A05536,1
E41,A05550,1
E41,A05891,1
E41,A05904,1
E41,A05953,1
E41,A06053,1
E41,A06239,1
E41,A06298,1
E41,A06351,1
E41,A06361,1
E41,A06420,1
E41,A06612,1
E41,A06634,1
E41,A06731,1
E41,A06737,1
E41,A06749,1
E41,A06777,1
E41,A06815,1
E41,A06821,1
E41,A06849,1
E41,A06859,1
E41,A06911,1
E41,A06923,1
E41,A06928,1
E41,A06942,1
