销方单位代号,价税合计
A08386,460.0
A08387,6093.2
A08388,98082.0
A08389,18473.0
A08390,23888.0
A08391,7918.0
A08392,461740.0
A08393,327.0
A08394,3029.0
A08395,576198.2399999999
A08396,89.0
A08397,833154.9299999999
A08398,7913.0
A08399,10138.0
A08400,122740.0
A08401,142.0
A08402,880.0
A08403,4190775.999999998
A08404,29700.0
A08405,7653.0
A08406,1653.0
A08407,7603.8
A08408,129470.0
A08409,54920.0
A08410,1088.0
A08411,321547.4
A08412,588688.31
A08413,168.0
A08414,18618.6
A08415,27786.0
A08416,458.0
A08417,1164.0
A08418,2460.0
A08419,37506.0
A08420,10528.0
A08421,615600.0
A08422,29681.0
A08423,1728.0
A08424,700.0
A08425,216.0
A08426,686.0
A08427,70650.0
A08428,5928469.290000001
A08429,702.0
A08430,261490.0
A08431,195537.0
A08432,65774.5
A08433,40718.99999999999
A08434,35000.0
A08435,1620.0
A08436,2565.0
A08437,5700.0
A08438,14400.0
A08439,102199.42
A08440,183.0
A08441,4444.0
A08442,873.0
A08443,3001000.0
A08444,16000.0
A08445,4175000.0
A08446,1136.0
A08447,376.0
A08448,306.0
A08449,956.0
A08450,1072.0
A08451,2399.0
A08452,13462.0
A08453,7598.0
A08454,1093.0
A08455,589.0
A08456,134.0
A08457,763.0
A08458,2600.0
A08459,37000.0
A08460,12000.0
A08461,155.0
A08462,14398.0
A08463,241.0
A08464,268.0
A08465,3724.0
A08466,655051.12
A08467,11826.0
A08468,1111870.0
A08469,1480.0
A08470,2210125.04
A08471,68.76
A08472,2802.0
A08473,9137.2
A08474,1947810.48
A08475,2548.0
A08476,64755.22
A08477,373140.9
A08478,4759.96
A08479,163.71
A08480,30590.0
A08481,552.21
A08482,716.0
A08483,236.0
A08484,55022.0
A08485,657.0
A08486,294.0
A08487,21390.0
A08488,212902.21
A08489,548.0
A08490,3838.0
A08491,422092.76
A08492,2178.0
A08493,42612.0
A08494,1608.0
A08495,3000.0
A08496,2000.0
A08497,50930.0
A08498,36128.5
A08499,34180.0
A08500,88372.0
A08501,200136.2
A08502,108.0
A08503,4000.0
A08504,12746.0
A08505,310.0
A08506,909.0
A08507,30107.67
A08508,250.0
A08509,9813.0
A08510,12000.0
A08511,606.0
A08512,2537936.5200000005
A08513,5720.0
A08514,2423.0
A08515,1957245.2500000002
A08516,1716.8899999999999
A08517,10000.0
A08518,200.0
A08519,70000.0
A08520,184.0
A08521,1200294.3000000003
A08522,700.0
A08523,17600.0
A08524,35481.0
A08525,4934.0
A08526,121.0
A08527,336.0
A08528,2400.0
A08529,453.0
A08530,54486.0
A08531,4780.0
A08532,53820.0
A08533,927.0
A08534,15000.0
A08535,23827.68
A08536,420908.0
A08537,238800.0
A08538,275.0
A08539,529510.74
A08540,18212.5
A08541,29596.0
A08542,1800.0
A08543,5434.0
A08544,199864.0
A08545,964.45
A08546,3900.0
A08547,28480.0
A08548,223041.6
A08549,12000.0
A08550,411263.05
A08551,209255.0
A08552,1122.0
A08553,29644.0
A08554,644.0
A08555,4883.0
A08556,10361.0
A08557,852458.85
A08558,75601.08
A08559,77039.94
A08560,615.0
A08561,37750.8
A08562,2400.0
A08563,5835.0
A08564,34659.0
A08565,78888.0
A08566,138.0
A08567,1014.0
A08568,42278.0
A08569,891.0
A08570,630.0
A08571,281.0
A08572,87.0
A08573,909.0
A08574,115.0
A08575,111.0
A08576,260.0
A08577,1716.0
A08578,3000.0
A08579,12516.0
A08580,432617.0
A08581,7465.0
A08582,322797.0
A08583,89785.29999999999
A08584,5999.0
A08585,64243.0
A08586,250.0
A08587,397.0
A08588,309.0
A08589,513.0
A08590,74800.65
A08591,1092.0
A08592,11410.0
A08593,157.0
A08594,454.0
A08595,6640.0
A08596,80000.0
A08597,114750.0
A08598,133100.0
A08599,1097.6
A08600,13338.0
A08601,1250.0
A08602,2496.58
A08603,34436.0
A08604,1300.0
A08605,3337.0
A08606,746.0
A08607,643.0
A08608,1055.0
A08609,121000.0
A08610,100000.0
A08611,5262.0
A08612,400.0
A08613,200.0
A08614,285.0
A08615,300.0
A08616,17694.0
A08617,994.0
A08618,1542.0
A08619,81986.59
A08620,466.0
A08621,1720.0
A08622,8252.0
A08623,176.0
A08624,150000.0
A08625,3720.0
A08626,19200.0
A08627,455564.0
A08628,61995.5
A08629,4600.0
A08630,299071.11
A08631,1442.0
A08632,100.0
A08633,101256.0
A08634,4968.0
A08635,5000.0
A08636,2999.9700000000003
A08637,1097.0
A08638,9805.0
A08639,217.0
A08640,37597.0
A08641,17977.0
A08642,614.0
A08643,10431.0
A08644,250943.0
A08645,2698.0
A08646,109997.95
A08647,180095.0
A08648,450914.5
A08649,696.0
A08650,3692.0
A08651,467.0
A08652,7841344.0
A08653,14860.0
A08654,5448.0
A08655,20000.0
A08656,15050.0
A08657,28989.5
A08658,1500.0
A08659,493402.0
A08660,5978.0
A08661,3505101.4800000004
A08662,228.0
A08663,24945.0
A08664,6170.0
A08665,915000.0
A08666,682.0
A08667,5000.0
A08668,11972.220000000001
A08669,5790.0
A08670,143.0
A08671,35400.0
A08672,352.0
A08673,538860.0
A08674,3400.0
A08675,1000.0
A08676,121.0
A08677,2720.0
A08678,61563.119999999995
A08679,9895.0
A08680,1310.0
A08681,14632.0
A08682,141868.0
A08683,316460.0
A08684,188.0
A08685,20946.0
A08686,53793.8
A08687,348.0
A08688,18237.0
A08689,336.0
A08690,170400.0
A08691,367.0
A08692,39897.5
A08693,1792.0
A08694,273.1
A08695,62000.0
A08696,91800.0
A08697,3350.0
A08698,1353.0
A08699,103.0
A08700,2355.0
A08701,930.0
A08702,104670.5
A08703,651351.28
A08704,153.0
A08705,345831.4600000001
A08706,310.5
A08707,150.0
A08708,385.5
A08709,101.0
A08710,498.0
A08711,2351615.2
A08712,1037.0
A08713,1002.0
A08714,318.0
A08715,5717.0
A08716,8126.0
A08717,129.0
A08718,15231.0
A08719,35318.5
A08720,34701.5
A08721,20144.0
A08722,3000.0
A08723,2800.0
A08724,6000.499999999999
A08725,8500.0
A08726,29600.0
A08727,20179.0
A08728,10146.0
A08729,721.0
A08730,1694.0
A08731,2400.0
A08732,10443.0
A08733,654.0
A08734,1580.0
A08735,900.0
A08736,10334.0
A08737,45000.0
A08738,55006.0
A08739,1093.0
A08740,322695.0
A08741,756.0
A08742,19614.0
A08743,42736.0
A08744,58260.0
A08745,19712.0
A08746,566.0
A08747,196.0
A08748,23514.0
A08749,54772.0
A08750,2853.0
A08751,1061.0
A08752,918676.0
A08753,199425.0
A08754,1880.0
A08755,26030.0
A08756,229082.0
A08757,32716.0
A08758,730.0
A08759,31266.38
A08760,30650.0
A08761,594613.0
A08762,5418.0
A08763,204169.5
A08764,4500.0
A08765,8995.0
A08766,1634.0
A08767,42000.0
A08768,41122.09
A08769,4191.0
A08770,5959.0
A08771,404.0
A08772,362.0
A08773,1118.4
A08774,409.0
A08775,3090.0
A08776,7200.0
A08777,7283.0
A08778,3128.0
A08779,41400.0
A08780,184.0
A08781,2000.0
A08782,130000.0
A08783,47850.0
A08784,231686.5
A08785,245619.0
A08786,6062.0
A08787,4525.0
A08788,242.0
A08789,1156.0
A08790,2800.0
A08791,17800.0
A08792,4379.0
A08793,4450.0
A08794,19560.0
A08795,4200.0
A08796,26375.0
A08797,1397.0
A08798,2131.0
A08799,2280.0
A08800,23240.0
A08801,24450.0
A08802,18426.0
A08803,10080.0
A08804,15660.0
A08805,73700.0
A08806,1004.0
A08807,490904.2699999999
A08808,1138.0
A08809,3508.0
A08810,359195.0
A08811,18492.0
A08812,16020.0
A08813,29025.0
A08814,35507.0
A08815,24910.0
A08816,39000.0
A08817,1153.0
A08818,185.2
A08819,2334.0
A08820,6049.0
A08821,214.0
A08822,112.0
A08823,12750.0
A08824,262.5
A08825,150.0
A08826,158.0
A08827,350249.0
A08828,1707.2
A08829,1725.0
A08830,998.0
A08831,174835.26
A08832,1288.0
A08833,3890.0
A08834,6573.0
A08835,22568.0
A08836,67271.6
A08837,958.0
A08838,284.0
A08839,697.0
A08840,162.0
A08841,1500.0
A08842,762.0
A08843,495.0
A08844,2000.0
A08845,91354.0
A08846,4000.0
A08847,3.0
A08848,65871.0
A08849,78543.5
A08850,56697.4
A08851,65970.0
A08852,200.0
A08853,4999.0
A08854,81600.0
A08855,17240.0
A08856,952.0
A08857,1766.0
A08858,10363.0
A08859,34913459.58999998
A08860,15168.9
A08861,149261.0
A08862,110762.0
A08863,600.0
A08864,10605.09
A08865,2527.0
A08866,130.0
A08867,613.0
A08868,216140.0
A08869,962.0
A08870,9705.0
A08871,1900.0
A08872,286.0
A08873,117.0
A08874,1578.5
A08875,95.5
A08876,109.0
A08877,3180.0
A08878,14650.0
A08879,2429.0
A08880,51181.520000000004
A08881,1137.0
A08882,46257.0
A08883,44313.0
A08884,28000.0
A08885,5027.0
A08886,1118.0
A08887,24344.0
A08888,7587.0
A08889,5516.0
A08890,982.0
A08891,1768.0
A08892,2313792.1900000004
A08893,1350.0
A08894,13776.0
A08895,1796721.0999999999
A08896,197.0
A08897,7500.0
A08898,162.0
A08899,2206.0
A08900,170.0
A08901,430.0
A08902,22200.0
A08903,27375.0
A08904,18720.0
A08905,63000.0
A08906,1398095.9100000001
A08907,118.0
A08908,162769.0
A08909,1756.98
A08910,329.0
A08911,2994.0
A08912,61356.899999999994
A08913,40000.0
A08914,370.6
A08915,492853.62
A08916,83300.0
A08917,3608.0
A08918,8406.0
A08919,7749.0
A08920,1956.0
A08921,2494.0
A08922,706.0
A08923,32800.0
A08924,33350.0
A08925,2762.0
A08926,174970.0
A08927,43941.0
A08928,690.0
A08929,280.0
A08930,49615.0
A08931,960.0
A08932,86980.0
A08933,4390.0
A08934,2000.0
A08935,416.0
A08936,101424.89
A08937,546491.0
A08938,140.0
A08939,1598866.56
A08940,1059839.5
A08941,1210372.0
A08942,318.0
A08943,390156.48
A08944,420.0
A08945,6800.0
A08946,591.0
A08947,12800.0
A08948,2080988.0
A08949,47769.0
A08950,8400.0
A08951,104000.0
A08952,25500.0
A08953,189.0
A08954,59112.0
A08955,2100.0
A08956,3349.0
A08957,6860.0
A08958,84670.0
A08959,4026.0
A08960,2669.0
A08961,10000.0
A08962,6112.11
A08963,437.0
A08964,3313.0
A08965,1126.0
A08966,192.0
A08967,2615382.5299999993
A08968,8259.0
A08969,72612.0
A08970,1040000.0
A08971,146770.25
A08972,195.0
A08973,724078.4099999999
A08974,7731.079999999999
A08975,22172.010000000002
A08976,5828.6
A08977,1605.08
A08978,596.11
A08979,473.09000000000003
A08980,247.0
A08981,626.38
A08982,391.0
A08983,6320.88
A08984,5321.299999999999
A08985,1680.0
A08986,150.0
A08987,288.0
A08988,7323.0
A08989,2697.0
A08990,10560.0
A08991,736.0
A08992,499.0
A08993,1878.0
A08994,2036.0
A08995,640.2
A08996,82.8
A08997,864.0
A08998,571.0
A08999,360.0
A09000,260433.0
A09001,46000.0
A09002,985.0
A09003,2348.0
A09004,668.0
A09005,27072.0
A09006,205.0
A09007,53.0
A09008,2897.0
A09009,150.0
A09010,3000.0
A09011,183504.25
A09012,388122.0
A09013,312714.4
A09014,7783.71
A09015,426.0
A09016,319749.27
A09017,1104.0
A09018,1100.0
A09019,195.7
A09020,3385.0
A09021,1180600.0
A09022,19824.0
A09023,540.0
A09024,1275.0
A09025,56.0
A09026,1852.0
A09027,580601.22
A09028,842.0
A09029,3175.0
A09030,10440.0
A09031,31.8
A09032,7621.0
A09033,16746.0
A09034,1966872.36
A09035,9520.0
A09036,25960.0
A09037,693511.79
A09038,2244.0
A09039,9000.0
A09040,1280.0
A09041,2388.0
A09042,3898.4
A09043,2021.8
A09044,4980.0
A09045,149.0
A09046,1030.0
A09047,427840.0
A09048,3171.5
A09049,942.0
A09050,1000.0
A09051,69998.31999999999
A09052,286820.58999999997
A09053,299.0
A09054,9765.0
A09055,359700.0
A09056,60207.4
A09057,80.0
A09058,6149.0
A09059,591.0
A09060,5151894.540000001
A09061,3900.0
A09062,40000.0
A09063,394490.0
A09064,2010.0
A09065,152.0
A09066,7753.0
A09067,249339.0
A09068,301840.0
A09069,74400.0
A09070,366853.0
A09071,42000.0
A09072,1543.0
A09073,773637.2999999999
A09074,435965.0
A09075,11730.0
A09076,0.0
A09077,729.0
A09078,43800.0
A09079,4900.0
A09080,1564.0
A09081,4940.0
A09082,4988.0
A09083,1803.0
A09084,472.0
A09085,22170.0
A09086,3920.0
A09087,9450.0
A09088,852.0
A09089,438.0
A09090,36700.0
A09091,33803.0
A09092,1064800.0
A09093,280335.58
A09094,7700.0
A09095,473105.92
A09096,9000.0
A09097,10800.0
A09098,12480.4
A09099,9226.0
A09100,10340.0
A09101,36000.0
A09102,435811.0
A09103,12335.0
A09104,1010000.0
A09105,28687.0
A09106,13872.7
A09107,1521983.27
A09108,39490.270000000004
A09109,956.3
A09110,202880.0
A09111,1320352.92
A09112,1685184.5399999998
A09113,3456.0
A09114,46375.0
A09115,62263.8
A09116,2810.0
A09117,6960.0
A09118,296.0
A09119,522.0
A09120,399000.0
A09121,2191.41
A09122,25700.0
A09123,174802.0
A09124,7844.0
A09125,6800.0
A09126,2145.0
A09127,37460.0
A09128,4434.0
A09129,450.0
A09130,500.0
A09131,401724.0
A09132,4010.0
A09133,1897.0
A09134,4400.0
A09135,43962.0
A09136,198.0
A09137,145.0
A09138,459.0
A09139,172.0
A09140,26950.0
A09141,298.0
A09142,556.0
A09143,94389.2
A09144,156.0
A09145,295.0
A09146,103.93
A09147,5545.0
A09148,416.0
A09149,0.0
A09150,64350.0
A09151,1654.0
A09152,485.0
A09153,659.0
A09154,2142.0
A09155,30980.0
A09156,719.0
A09157,28200.0
A09158,1300.0
A09159,2440.0
A09160,204.0
A09161,12880.0
A09162,2693.04
A09163,1777.0
A09164,314.0
A09165,648.0
A09166,944.0
A09167,24270.0
A09168,826812.8699999999
A09169,1000.0
A09170,33300.0
A09171,441120.0
A09172,23136.0
A09173,14368903.980000002
A09174,300000.0
A09175,945289.0
A09176,9854.0
A09177,30600.0
A09178,1193.0
A09179,5132.0
A09180,4480711.260000001
A09181,13991.0
A09182,22519.190000000006
A09183,2020.0
A09184,533158.72
A09185,287.0
A09186,252.0
A09187,1566.0
A09188,72000.0
A09189,300.0
A09190,25607.0
A09191,15318.0
A09192,18172.83
A09193,10257.12
A09194,22000.0
A09195,354174.84
A09196,147574.0
A09197,18500.0
A09198,1772847.2300000002
A09199,15090.0
A09200,10535947.0
A09201,3500.0
A09202,4738.0
A09203,80769.2
A09204,3216054.3599999994
A09205,26000.0
A09206,871046.3
A09207,10000.0
A09208,5735966.200000002
A09209,31470.0
A09210,96634.5
A09211,568.0
A09212,472.0
A09213,7141.0
A09214,613675.6000000003
A09215,50190.0
A09216,450.0
A09217,37515.0
A09218,805000.0
A09219,1160.0
A09220,267.0
A09221,0.0
A09222,57107.5
A09223,14477.0
A09224,9984043.270000001
A09225,1872175.1499999997
A09226,1505026.03
A09227,24450.0
A09228,380.0
A09229,258.0
A09230,483.0
A09231,1276.0
A09232,2926.0
A09233,5476.0
A09234,2222214.0
A09235,32130.0
A09236,157879.37
A09237,80500.0
A09238,25287.6
A09239,1868.0
A09240,32475.0
A09241,878056.4399999998
A09242,62459.4
A09243,68261.0
A09244,660000.0
A09245,1510.0
A09246,31856.2
A09247,2400.0
A09248,18440.0
A09249,10500.0
A09250,89230.0
A09251,4536.0
A09252,893343.99
A09253,150.0
A09254,44394.0
A09255,6753.0
A09256,733613.0
A09257,2000.0
A09258,5289.0
A09259,20386.0
A09260,91411.79999999999
A09261,18915.0
A09262,4954.0
A09263,2682443.0
A09264,244.0
A09265,3118.0
A09266,3708.0
A09267,157224.0
A09268,1188.0
A09269,340240.8
A09270,235586.0
A09271,19020.0
A09272,10000.0
A09273,11855.0
A09274,23030.0
A09275,5040.0
A09276,1266.76
A09277,59102.34
A09278,3886.0
A09279,54000.0
A09280,279.0
A09281,150000.0
A09282,416906.07999999996
A09283,2586.0
A09284,16511543.579999998
A09285,3599.0
A09286,8400.0
A09287,68089.0
A09288,4132.66
A09289,2000.0
A09290,9410.0
A09291,19628.489999999998
A09292,3161.0
A09293,234.0
A09294,13226.0
A09295,1000.0
A09296,18642.0
A09297,171993.59999999998
A09298,14285.0
A09299,226687.15000000002
A09300,1321.0
A09301,320646.6
A09302,2529.0
A09303,10306.0
A09304,213.0
A09305,1409.0
A09306,242.0
A09307,61400.0
A09308,1546202.98
A09309,15760.0
A09310,600.0
A09311,300.0
A09312,409.5
A09313,920.0
A09314,288.0
A09315,35700.0
A09316,49510.0
A09317,50000.0
A09318,1892.0
A09319,900.0
A09320,79323.39
A09321,500.0
A09322,11324.9
A09323,1269.0
A09324,1296.0
A09325,3109.0
A09326,3111.0
A09327,597.0
A09328,261.0
A09329,87758.0
A09330,2286.0
A09331,1187.0
A09332,3330.9
A09333,264.0
A09334,1127.0
A09335,77139.5
A09336,462836.93
A09337,7.0
A09338,120.0
A09339,24236.0
A09340,18080.0
A09341,1170.0
A09342,362.0
A09343,3649.0
A09344,590.0
A09345,2718.0
A09346,5510.0
A09347,8770.0
A09348,1493.0
A09349,2600.0
A09350,3223.0
A09351,3832.0
A09352,131.0
A09353,784.0
A09354,16561.2
A09355,520.0
A09356,6000.0
A09357,252.0
A09358,76000.0
A09359,112804.0
A09360,381602.56
A09361,4000.0
A09362,1120618.0599999998
A09363,2823.0
A09364,208499.71999999997
A09365,7800.0
A09366,980000.0
A09367,300.0
A09368,698.0
A09369,5660.84
A09370,2238.0
A09371,364.0
A09372,12150.0
A09373,3165.0
A09374,91305.0
A09375,10285.8
A09376,525.0
A09377,126885.18
A09378,1824982.55
A09379,1597.0
A09380,1855.0
A09381,840.0
A09382,3830.0
A09383,1000.0
A09384,14664.0
A09385,760.0
A09386,743.0
A09387,874.0
A09388,239.0
A09389,19387.0
A09390,6700.0
A09391,162484.5
A09392,11641.0
A09393,4109.0
A09394,381.0
A09395,1225.0
A09396,3267.0
A09397,148.0
A09398,172.0
A09399,223.0
A09400,15039.0
A09401,1073.0
A09402,9131.0
A09403,38408.0
A09404,13694.0
A09405,580.0
A09406,5430.68
A09407,22000.0
A09408,187.0
A09409,2086.0
A09410,6600.0
A09411,1680.0
A09412,104398.0
A09413,11137.0
A09414,14266.0
A09415,21159.5
A09416,2071600.0
A09417,12208.0
A09418,284954.22
A09419,798.0
A09420,834.0
A09421,231466.6
A09422,180420.0
A09423,11234.0
A09424,188.4
A09425,1036.4
A09426,2272.0
A09427,3200.0
A09428,13820.0
A09429,330.0
A09430,1937.0
A09431,20000.0
A09432,57375.0
A09433,236000.0
A09434,15000.0
A09435,668722.91
A09436,267891.9
A09437,59800.0
A09438,38609.0
A09439,113600.0
A09440,129200.0
A09441,199605.33
A09442,120238.0
A09443,13500.0
A09444,129410.0
A09445,120000.0
A09446,40000.0
A09447,203574.0
A09448,4785.0
A09449,42544.0
A09450,105360.0
A09451,8000.0
A09452,4076.0
A09453,236149.33
A09454,23646.0
A09455,720.0
A09456,23332.0
A09457,159.0
A09458,478.0
A09459,358.0
A09460,399.0
A09461,2514.0
A09462,1350.0
A09463,2910.0
A09464,42027.0
A09465,700.0
A09466,4382.54
A09467,262.0
A09468,1223.0
A09469,1280.0
A09470,3206.0
A09471,49175.0
A09472,10300.0
A09473,3920.0
A09474,6200.0
A09475,104796.76000000001
A09476,18521.0
A09477,628885.14
A09478,3747536.979999999
A09479,10494.0
A09480,214156.0
A09481,290.0
A09482,580.0
A09483,4926595.25
A09484,544.0
A09485,825.0
A09486,23992.0
A09487,217400.0
A09488,80784.0
A09489,7069.0
A09490,30814.6
A09491,46016.0
A09492,189415.6
A09493,299.0
A09494,33.0
A09495,154377.8
A09496,50390.0
A09497,3367.0
A09498,882.0
A09499,635.0
A09500,3172.0
A09501,15792.33
A09502,45807.0
A09503,2299.0
A09504,74177.0
A09505,933.0
A09506,458649.70999999996
A09507,5795.0
A09508,331539.0
A09509,77921.8
A09510,490.0
A09511,47019.0
A09512,169906.24
A09513,7094.0
A09514,2290981.0
A09515,127.0
A09516,1502439.160000003
A09517,6898.0
A09518,13843.0
A09519,568.0
A09520,18300.0
A09521,20346.0
A09522,1199.0
A09523,863.0
A09524,880.0
A09525,46318.0
A09526,796.0
A09527,1708.0
A09528,400.0
A09529,2690.0
A09530,4663821.84
A09531,73788.18
A09532,1699.0
A09533,500.0
A09534,664.0
A09535,314500.0
A09536,101.0
A09537,480.0
A09538,38744.11
A09539,295.0
A09540,12000.0
A09541,1298.0
A09542,34856.05
A09543,172409.0
A09544,2488.0
A09545,21309.0
A09546,65846.72
A09547,94200.0
A09548,305580.0
A09549,419859.05
A09550,126.0
A09551,3074.85
A09552,1105602.52
A09553,962.0
A09554,729.0
A09555,555.0
A09556,600.0
A09557,8540.0
A09558,146.0
A09559,3333.0
A09560,744.0
A09561,5201.84
A09562,226.0
A09563,4842.0
A09564,15193.5
A09565,36782.0
A09566,7811.0
A09567,21795.0
A09568,27546.0
A09569,7997.0
A09570,12004.25
A09571,10200.5
A09572,84532.0
A09573,10200.0
A09574,68400.0
A09575,30136.6
A09576,69263.0
A09577,27267.6
A09578,370.0
A09579,5816.0
A09580,1538.0
A09581,123467.0
A09582,320.0
A09583,3614.0
A09584,608.0
A09585,338.0
A09586,4389.0
A09587,226.0
A09588,114800.0
A09589,714.0
A09590,13828.0
A09591,3600.0
A09592,1061.0
A09593,5200.0
A09594,576.0
A09595,392.0
A09596,311743.0
A09597,2624.0
A09598,1230.0
A09599,4857.2
A09600,160.0
A09601,535.0
A09602,488.0
A09603,1885.0
A09604,2370000.0
A09605,289.0
A09606,3960.5
A09607,6736.0
A09608,42250.0
A09609,837.8
A09610,255050.0
A09611,623.0
A09612,9399.0
A09613,25.75
A09614,759.0
A09615,81740.93999999999
A09616,22212.0
A09617,3080.0
A09618,13127.8
A09619,4990.0
A09620,993.0
A09621,418.0
A09622,446.0
A09623,304082.7
A09624,2901.0
A09625,613.0
A09626,844.0
A09627,1206.0
A09628,6152.0
A09629,4473.0
A09630,455.0
A09631,1489899.2
A09632,16702.0
A09633,480.0
A09634,1120.0
A09635,3005.0
A09636,4800.0
A09637,2100.0
A09638,2016.0
A09639,951.0
A09640,496.0
A09641,160.0
A09642,2009.0
A09643,2580.0
A09644,700.0
A09645,120.0
A09646,2855.0
A09647,1788.0
A09648,785.0
A09649,549.0
A09650,1017.0
A09651,110.0
A09652,268.0
A09653,2000.0
A09654,20530.0
A09655,3446.0
A09656,2963193.69
A09657,174.0
A09658,1872.0
A09659,19188.0
A09660,36173.6
A09661,37345.14
A09662,8200.0
A09663,291961.7
A09664,90047.26
A09665,131.0
A09666,68406.0
A09667,3542.0
A09668,890871.0
A09669,1374639.0
A09670,833.0
A09671,5160.3
A09672,3382.0
A09673,7560.0
A09674,206.9
A09675,11890.02
A09676,390.0
A09677,1167.0
A09678,184.0
A09679,592.0
A09680,315.0
A09681,897.0
A09682,1821.0
A09683,28000.0
A09684,5601.0
A09685,7236.0
A09686,4600.0
A09687,78093.47
A09688,546.0
A09689,588.0
A09690,9554.0
A09691,3688.0
A09692,256.0
A09693,793.0
A09694,395.0
A09695,2132.0
A09696,596.0
A09697,2316.0
A09698,1079.0
A09699,398.0
A09700,11000.0
A09701,66.8
A09702,2080.0
A09703,25408.0
A09704,3167.5
A09705,190.0
A09706,0.0
A09707,158.0
A09708,907.0
A09709,1800.0
A09710,498.0
A09711,217.0
A09712,616.0
A09713,2760.0
A09714,348.0
A09715,3900.0
A09716,28179.619999999995
A09717,26320.0
A09718,11240.0
A09719,32335.0
A09720,733988.0
A09721,1600.0
A09722,101400.0
A09723,29.0
A09724,210.0
A09725,460.0
A09726,1690.0
A09727,11495.0
A09728,9639.0
A09729,135.0
A09730,5311.0
A09731,1480.0
A09732,698.43
A09733,443251.54000000004
A09734,17830.31
A09735,9677.0
A09736,28334.5
A09737,7261.0
A09738,7670.0
A09739,1944.64
A09740,1650.0
A09741,6647.0
A09742,3209.0
A09743,9800.0
A09744,120.47
A09745,400.0
A09746,1700.0
A09747,6440.0
A09748,6400.0
A09749,870.0
A09750,6966.0
A09751,952825.6900000001
A09752,1860.0
A09753,456.0
A09754,196.0
A09755,26836.21
A09756,5435.81
A09757,928.0
A09758,85.0
A09759,72410.0
A09760,87326.0
A09761,58883.6
A09762,770356.3099999999
A09763,50506.05
A09764,83225.6
A09765,636.0
A09766,638.0
A09767,1396.0
A09768,95307.3
A09769,94.5
A09770,28841.4
A09771,175.0
A09772,138.0
A09773,625.0
A09774,239.0
A09775,9342.0
A09776,90000.0
A09777,9600.0
A09778,1540.0
A09779,200000.0
A09780,1692.0
A09781,222.4
A09782,2400.0
A09783,16252.0
A09784,336.0
A09785,5517.0
A09786,310.0
A09787,2532.0
A09788,1180.0
A09789,4520.0
A09790,1280.0
A09791,300.0
A09792,324.0
A09793,616.0
A09794,277.0
A09795,22250.0
A09796,1027.0
A09797,1095.0
A09798,107452.0
A09799,993.0
A09800,11022.359999999999
A09801,670074.75
A09802,2500.0
A09803,433.0
A09804,263160.0
A09805,874.5
A09806,410.0
A09807,700.0
A09808,190.0
A09809,300.0
A09810,103.0
A09811,1031.0
A09812,3970.0
A09813,1264.0
A09814,1104.0
A09815,195.0
A09816,1750.0
A09817,1130570.88
A09818,235750.0
A09819,1280.0
A09820,189.87
A09821,366730.0
A09822,292.0
A09823,7400.0
A09824,3715.88
A09825,508.0
A09826,330092.5399999999
A09827,1326.0
A09828,537.88
A09829,48.35
A09830,2040.0
A09831,488.0
A09832,3000.0
A09833,40.8
A09834,23.91
A09835,8640.0
A09836,6912.0
A09837,5065.5
A09838,95.0
A09839,635.0
A09840,2907.0
